Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediction,Prob_Dropout
5,43,1,9500,1,1,131.0,1,1,38,5,5,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.857142857142858,0,0,8,8,7,11.857142857142858,0,12.7,3.7,-1.7,Graduate,Dropout,0.5586675876809805
2,39,1,9254,1,1,130.0,1,37,37,9,9,125.0,0,0,0,1,0,0,41,0,0,6,8,6,12.285714285714286,0,0,6,10,5,13.0,0,8.9,1.4,3.51,Dropout,Graduate,0.23526589353944308
1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Graduate,Graduate,0.1684541004120534
1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Dropout,Graduate,0.2821185882181402
4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0.1745009263701747
1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,Enrolled,Dropout,0.340635575039265
1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.666666666666666,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Dropout,Dropout,0.8388616094370264
1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,Dropout,Dropout,0.835125241914181
1,43,1,9556,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.744444444444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,Graduate,Graduate,0.36615714558516166
1,1,1,9238,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Graduate,0.16263484528112354
2,39,1,9500,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12.0,0,0,7,13,4,12.5625,0,11.1,0.6,2.02,Enrolled,Enrolled,0.15522087406622834
4,39,1,9085,1,1,140.0,1,37,37,9,9,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10.0,0,8.9,1.4,3.51,Graduate,Graduate,0.08306319074678463
1,1,1,9147,1,1,117.0,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,10,2,11.0,0,7.6,2.6,0.32,Graduate,Graduate,0.17189112917723767
1,43,3,9500,1,1,139.0,1,38,37,9,8,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.417391304347827,1,11,14,26,12,13.417391304347827,1,7.6,2.6,0.32,Graduate,Graduate,0.3420268815706166
1,1,1,9773,1,1,159.0,1,34,26,0,6,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,7,6,14.857142857142858,0,7.6,2.6,0.32,Dropout,Dropout,0.48857163512605123
1,39,1,9003,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.833333333333334,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,Enrolled,Enrolled,0.1614036418381075
1,1,3,9085,1,1,140.0,1,10,19,90,90,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.333333333333334,0,0,5,7,4,14.8,0,7.6,2.6,0.32,Graduate,Graduate,0.20909653444184392
1,1,1,171,1,1,135.0,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,0.48814949052175577
1,1,1,9853,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.666666666666666,0,0,6,11,3,10.666666666666666,0,9.4,-0.8,-3.12,Graduate,Graduate,0.22036864642023152
1,1,5,9085,1,1,124.0,1,3,19,2,3,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15.0,0,0,6,9,6,13.428571428571429,0,16.2,0.3,-0.92,Enrolled,Enrolled,0.1621382311306163
1,1,3,9500,1,1,131.0,1,37,37,9,9,118.0,1,0,0,1,0,1,18,0,0,8,8,7,13.242857142857144,0,0,8,8,7,13.242857142857144,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.315181184339262
1,1,5,9130,1,1,160.0,1,3,1,2,9,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13.0,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout,Dropout,0.6100446233547095
1,1,2,9500,1,1,120.0,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Enrolled,Enrolled,0.2768415734742578
1,1,1,9670,1,1,140.0,1,19,19,5,9,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.666666666666666,0,10.8,1.4,1.74,Graduate,Graduate,0.25169373481888235
1,44,1,9991,0,39,120.0,1,37,37,7,7,120.0,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,Enrolled,0.31304718986385105
1,17,2,9254,1,1,118.0,22,19,37,9,9,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled,Enrolled,0.26310160670561594
4,43,1,9853,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.166666666666666,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0.1714096342785832
1,17,2,9238,1,1,111.0,1,19,38,9,9,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.166666666666666,0,0,6,9,6,11.0,0,8.9,1.4,3.51,Graduate,Enrolled,0.3283152689251423
1,43,3,171,1,1,140.0,1,37,38,7,7,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,Graduate,0.24523752302246354
1,1,6,9500,1,1,125.0,1,19,19,9,9,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.557142857142855,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Enrolled,Enrolled,0.2100837432971074
1,18,1,9991,0,1,133.1,1,38,38,5,5,145.0,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Graduate,Graduate,0.2453273838732522
1,17,2,9070,1,1,136.0,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.13232801980380762
1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Enrolled,Enrolled,0.16310720850157628
1,1,1,9773,1,1,116.0,1,37,37,0,5,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout,Graduate,0.24882181050312155
1,18,5,9853,1,1,110.0,1,19,37,7,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.333333333333334,0,10.8,1.4,1.74,Dropout,Dropout,0.7267352319411121
1,1,1,9238,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,Dropout,Dropout,0.3894691803891319
1,43,2,9147,1,1,131.0,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,Dropout,Dropout,0.7565511464083765
1,1,2,9500,1,1,124.0,1,37,37,7,7,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.093333333333332,0,0,8,8,8,15.0,0,11.1,0.6,2.02,Enrolled,Dropout,0.5902375898740699
1,1,1,9238,1,1,163.0,1,37,37,5,6,155.0,0,0,0,1,0,1,21,0,0,6,6,6,13.333333333333334,0,0,6,8,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,Dropout,0.653923366693821
1,43,1,9500,1,1,137.0,1,38,19,9,5,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.071428571428571,0,0,8,12,7,12.071428571428571,0,12.7,3.7,-1.7,Dropout,Dropout,0.4531276606250585
1,1,3,9254,1,1,128.0,1,19,1,7,9,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate,Graduate,0.26351617464311244
1,39,1,9085,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12.0,0,12.4,0.5,1.79,Enrolled,Enrolled,0.17010396665981267
1,1,2,9500,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,-4.06,Graduate,Graduate,0.2331034104307788
1,17,4,9500,1,1,148.0,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,-4.06,Dropout,Dropout,0.677296311361548
1,17,1,9853,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.666666666666666,0,10.8,1.4,1.74,Dropout,Dropout,0.5683582698796827
1,43,1,9853,1,1,110.0,1,37,37,9,9,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Enrolled,Enrolled,0.20343195545345402
1,39,1,9556,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,Enrolled,Graduate,0.1793158409178977
1,1,1,9085,1,1,145.0,1,38,38,9,10,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.1919303246790146
1,1,1,9238,1,1,136.0,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,Graduate,Graduate,0.30081693244406316
1,1,1,9991,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Graduate,Graduate,0.08052793273492195
1,17,2,9085,1,1,138.0,1,37,37,9,7,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14.0,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,Enrolled,Enrolled,0.23692170231331267
2,39,1,8014,0,1,150.0,1,37,38,3,7,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.833333333333334,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,Graduate,Graduate,0.07402208694285792
1,1,1,9670,1,1,112.0,1,37,1,7,0,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Enrolled,Enrolled,0.1939949894187892
1,42,1,9254,1,1,154.0,1,38,37,1,1,154.0,1,0,0,1,0,0,28,0,8,14,22,12,12.333333333333334,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,Dropout,Dropout,0.8265021264268542
1,43,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,24,0,3,10,16,3,11.666666666666666,0,3,10,24,6,11.833333333333334,0,9.4,-0.8,-3.12,Dropout,Dropout,0.848464953008988
1,44,1,9085,1,39,140.0,1,1,39,3,9,140.0,1,0,0,1,0,0,20,0,1,6,9,6,12.666666666666666,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.19306618256862024
1,17,2,9853,1,1,150.0,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,Graduate,Graduate,0.09768435247645467
1,17,2,9254,1,1,141.0,1,1,4,4,4,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.285714285714286,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,Graduate,Graduate,0.2713136396281679
1,1,5,9147,1,1,122.0,1,38,38,9,9,117.5,1,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0.0,0,12.7,3.7,-1.7,Dropout,Graduate,0.3146256841299558
1,1,5,9254,1,1,120.0,1,37,37,9,7,127.0,1,0,0,1,0,1,18,0,0,6,10,6,11.666666666666666,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,Graduate,Graduate,0.14044108505315345
1,1,1,9500,1,1,139.0,1,19,37,5,5,125.5,0,0,0,1,0,1,21,0,0,8,8,7,13.514285714285714,0,0,8,8,7,13.514285714285714,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.19152612232865607
1,17,6,9773,1,1,138.0,1,1,1,4,2,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,9,6,13.714285714285714,0,7.6,2.6,0.32,Graduate,Graduate,0.33550008749678717
1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,Dropout,Dropout,0.5865109331618212
1,1,1,9500,1,1,129.0,1,38,38,5,5,120.8,1,0,0,1,0,1,20,0,0,8,8,7,12.744285714285716,0,0,8,8,7,12.744285714285716,0,10.8,1.4,1.74,Dropout,Dropout,0.537334587367232
1,1,1,9147,1,1,133.1,1,37,37,191,154,95.0,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,Dropout,Dropout,0.6391783374900952
1,17,1,8014,0,1,125.0,1,37,37,5,6,122.2,1,0,1,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,7,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,Graduate,0.2863434320119437
1,17,1,171,1,1,125.0,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,0.3866750478619864
1,1,2,9070,1,1,137.0,1,19,38,9,9,127.2,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,Dropout,Graduate,0.30983364709302325
1,1,1,9238,1,1,123.0,1,34,38,0,7,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,Enrolled,0.2541841948025104
1,1,3,9500,1,1,154.0,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.533333333333331,0,0,7,7,6,13.533333333333331,0,7.6,2.6,0.32,Graduate,Dropout,0.4250982161638855
1,1,1,9254,1,1,144.0,1,19,19,9,9,142.6,1,0,0,1,0,1,18,0,0,6,7,6,14.166666666666666,0,0,6,10,4,14.0,0,15.5,2.8,-4.06,Dropout,Dropout,0.5562439005156002
1,1,1,9500,1,1,153.0,1,38,37,7,8,147.9,0,0,0,1,0,1,18,0,0,7,7,7,14.652857142857142,0,0,8,9,8,14.755555555555556,0,12.4,0.5,1.79,Graduate,Graduate,0.16302357851184898
1,1,1,171,1,1,152.0,1,1,38,4,9,160.4,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0.17187374707314668
1,1,1,9147,1,1,150.0,103,37,37,9,9,134.6,0,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13.0,0,9.4,-0.8,-3.12,Graduate,Graduate,0.10181058849433763
1,1,1,9254,1,1,129.0,1,19,1,3,7,121.0,0,0,0,1,0,1,22,0,0,6,9,6,12.833333333333334,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,Graduate,Graduate,0.20875929678594857
1,1,1,9238,1,1,150.0,1,19,37,5,4,142.7,1,0,0,1,0,1,18,0,0,6,6,6,14.666666666666666,0,0,6,6,6,15.166666666666666,0,9.4,-0.8,-3.12,Graduate,Graduate,0.21529720153966025
1,17,2,9773,1,1,125.0,1,1,1,4,8,115.6,1,0,0,1,0,0,19,0,0,6,6,6,13.333333333333334,0,0,6,6,6,14.666666666666666,0,12.4,0.5,1.79,Enrolled,Enrolled,0.22388932312710316
1,1,1,9238,1,1,133.1,1,19,37,9,9,130.0,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,Graduate,Graduate,0.29612696671271554
1,1,2,9500,1,1,140.0,1,38,37,5,6,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.07707599450233517
1,1,1,171,1,1,140.0,1,19,37,5,6,137.9,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,Dropout,Enrolled,0.39239730994352334
1,1,6,9773,1,1,133.1,1,1,37,3,3,100.0,1,0,1,0,0,0,20,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,0.5923845660877335
1,1,2,9773,1,1,132.0,1,1,2,9,3,128.2,1,0,0,1,0,1,19,0,0,6,7,6,12.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate,Graduate,0.3149151590414402
1,17,3,9773,1,1,135.0,1,1,19,5,7,135.0,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Enrolled,Enrolled,0.27298960045608284
1,16,4,9238,1,1,135.0,1,37,37,9,9,121.0,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,7,6,11.833333333333334,0,10.8,1.4,1.74,Enrolled,Dropout,0.46375863457785316
1,1,1,9670,1,1,133.1,1,34,38,0,4,147.0,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.15496000672382895
1,1,1,9238,1,1,168.0,1,37,37,9,9,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17.0,0,0,6,11,6,16.0,0,12.4,0.5,1.79,Graduate,Graduate,0.13874711059412007
1,1,1,9238,1,1,143.0,1,19,1,9,9,144.4,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate,Dropout,0.4213858099675447
1,17,2,9254,1,1,116.0,1,19,38,5,5,116.0,1,0,0,1,0,0,19,0,0,6,7,6,12.714285714285714,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled,Graduate,0.2225290721182561
1,43,1,9500,1,1,134.0,1,38,19,5,8,120.7,0,0,0,1,0,1,19,0,0,7,9,6,13.0,0,0,8,11,8,13.927272727272726,0,16.2,0.3,-0.92,Dropout,Dropout,0.7451376314683681
1,44,1,9238,1,39,140.0,1,38,19,5,0,141.8,0,0,0,1,0,0,21,0,3,6,7,6,12.571428571428571,0,2,6,6,6,13.5,0,12.4,0.5,1.79,Enrolled,Graduate,0.27771191396893063
1,17,2,8014,0,1,133.0,1,19,1,5,5,119.7,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,Graduate,Graduate,0.22698809721746954
1,1,6,9238,1,1,125.0,1,38,1,7,4,118.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Dropout,Dropout,0.4914873805315943
2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,Dropout,Dropout,0.5787221591261432
2,39,1,9085,1,1,133.1,1,36,36,99,5,128.2,0,0,0,0,0,1,28,0,0,5,14,1,12.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,Dropout,0.5841821192620293
2,43,1,9500,1,1,137.0,1,3,3,2,2,115.0,0,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,13.9,-0.3,0.79,Dropout,Dropout,0.7354910546574395
1,39,1,9991,0,1,140.0,1,38,19,9,5,130.0,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.24432724687771235
1,43,1,9670,1,1,134.0,1,1,38,4,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.666666666666666,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,Dropout,Dropout,0.6019626436870815
1,1,5,9500,1,1,139.0,1,38,38,9,5,130.5,1,0,0,1,0,0,19,0,0,8,8,7,14.992857142857142,0,0,8,8,7,14.992857142857142,0,10.8,1.4,1.74,Enrolled,Enrolled,0.07250823321803214
1,1,2,9147,1,1,113.0,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,Enrolled,Enrolled,0.21914712291005067
1,1,3,9238,1,1,133.1,1,1,1,9,9,100.0,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,Enrolled,Enrolled,0.22965991797551424
1,43,1,9773,1,1,132.0,1,38,19,9,9,125.0,1,0,0,1,1,1,20,0,0,6,6,6,12.333333333333334,0,0,6,7,6,14.0,0,12.4,0.5,1.79,Dropout,Dropout,0.5390177080736934
1,1,4,9500,1,1,127.0,1,19,37,7,7,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.016666666666666,0,0,7,7,6,13.016666666666666,0,7.6,2.6,0.32,Dropout,Dropout,0.44204672057408384
1,1,1,9085,1,1,123.0,1,38,19,4,90,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.333333333333334,0,0,5,8,2,11.5,0,7.6,2.6,0.32,Enrolled,Enrolled,0.12927156429378286
1,39,1,9085,1,40,130.0,1,3,2,3,2,160.0,1,0,0,1,0,0,27,0,0,6,7,6,16.142857142857142,0,0,6,7,6,14.666666666666666,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.10575773672756938
1,51,1,9085,1,1,125.0,1,1,1,9,4,120.0,0,0,0,1,0,0,22,0,0,6,8,6,14.833333333333334,0,0,6,10,5,13.833333333333334,0,11.1,0.6,2.02,Enrolled,Enrolled,0.2419554049825363
1,1,3,9500,1,1,140.0,1,37,37,9,9,141.5,1,0,1,0,0,0,19,0,0,8,8,7,13.327142857142857,0,0,8,8,7,13.327142857142857,0,10.8,1.4,1.74,Dropout,Dropout,0.6472521777680359
1,17,1,9238,1,1,111.0,1,19,38,3,3,111.4,1,0,0,0,0,0,19,0,0,6,13,4,11.0,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,Dropout,Dropout,0.6455644106316059
1,1,1,9070,1,1,132.0,1,4,39,2,2,136.6,1,0,0,1,0,0,18,0,1,6,10,6,11.714285714285714,1,0,6,15,6,10.375,0,13.9,-0.3,0.79,Graduate,Graduate,0.224996421685179
1,1,1,171,1,1,150.0,1,3,3,2,5,154.6,1,0,0,1,0,0,19,0,6,12,13,12,12.333333333333334,0,4,11,12,10,12.727272727272728,0,8.9,1.4,3.51,Enrolled,Enrolled,0.35993673849531327
1,18,4,9853,1,1,118.0,1,19,37,9,6,111.4,1,0,1,0,0,0,20,0,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0.2438093159799043
2,43,1,9991,0,1,150.0,1,38,19,3,3,120.1,0,0,0,0,0,0,39,0,11,15,15,12,11.916666666666666,0,8,13,14,8,11.25,0,10.8,1.4,1.74,Graduate,Graduate,0.3579302869864065
2,39,2,8014,0,19,100.0,1,37,37,4,7,100.0,0,0,1,1,0,0,37,0,0,6,9,6,11.833333333333334,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Dropout,Dropout,0.5371293068264088
2,39,1,9500,1,3,130.0,1,1,1,4,6,140.0,0,0,1,0,0,0,30,0,3,7,11,3,12.333333333333334,0,3,7,9,3,11.666666666666666,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.10592159633125044
2,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Dropout,Dropout,0.7813447048116863
4,39,1,9500,1,19,133.1,1,37,37,5,7,100.0,0,0,0,0,0,0,40,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,Enrolled,Enrolled,0.13822700595751103
1,1,1,9147,1,1,112.0,1,9,22,4,3,106.1,0,0,0,1,0,0,20,0,0,5,13,2,10.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.13433893504801098
2,1,1,9991,0,1,144.0,1,19,19,9,9,151.4,0,0,0,1,0,0,28,0,0,5,5,5,12.0,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate,Enrolled,0.17408742272160793
1,18,2,9853,1,1,120.0,1,19,37,9,4,113.7,1,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,0.6280852082387852
1,1,1,9670,1,1,121.0,1,37,37,5,9,116.5,1,0,0,1,0,0,23,0,0,5,7,3,11.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Graduate,Graduate,0.15759649299512662
1,7,1,8014,0,4,120.0,1,2,3,2,2,120.0,0,0,0,1,0,0,18,0,10,16,24,13,13.846153846153848,0,7,11,15,9,12.555555555555555,0,15.5,2.8,-4.06,Enrolled,Dropout,0.3976010249427433
1,39,1,9500,1,1,100.0,1,1,19,4,8,122.0,0,0,0,1,0,0,24,0,0,8,8,7,12.412857142857144,0,0,8,8,7,12.412857142857144,0,10.8,1.4,1.74,Graduate,Graduate,0.10472461396485006
1,17,5,9670,1,1,115.0,1,1,19,5,5,117.1,0,0,0,1,0,0,21,0,0,5,7,3,12.666666666666666,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Graduate,Graduate,0.07514531605825628
1,1,2,9500,1,1,123.0,1,19,19,7,7,120.8,1,0,0,1,0,0,19,0,0,8,11,7,12.545714285714286,0,0,8,11,7,12.545714285714286,0,10.8,1.4,1.74,Dropout,Dropout,0.5261687985451835
